Zeit;Kanal A
(ms);(V)

-0,67017597;0,00000000
-0,67014397;-0,07874016
-0,67011197;0,00000000
-0,67007997;0,00000000
-0,67004797;0,00000000
-0,67001597;-0,07874016
-0,66998397;0,00000000
-0,66995197;-0,07874016
-0,66991997;0,00000000
-0,66988797;0,00000000
-0,66985597;-0,07874016
-0,66982397;0,00000000
-0,66979197;0,00000000
-0,66975997;0,00000000
-0,66972797;0,00000000
-0,66969597;0,00000000
-0,66966397;-0,07874016
-0,66963197;-0,07874016
-0,66959997;-0,07874016
-0,66956797;0,00000000
-0,66953597;0,00000000
-0,66950397;0,00000000
-0,66947197;-0,07874016
-0,66943997;-0,07874016
-0,66940797;0,00000000
-0,66937597;-0,15748031
-0,66934397;0,00000000
-0,66931197;0,00000000
-0,66927997;0,00000000
-0,66924797;-0,07874016
-0,66921597;0,00000000
-0,66918397;-0,07874016
-0,66915197;0,00000000
-0,66911997;0,00000000
-0,66908797;0,00000000
-0,66905597;-0,07874016
-0,66902397;-0,07874016
-0,66899197;-0,07874016
-0,66895997;-0,07874016
-0,66892797;0,00000000
-0,66889597;0,00000000
-0,66886397;0,00000000
-0,66883197;0,00000000
-0,66879997;-0,07874016
-0,66876797;-0,07874016
-0,66873597;0,00000000
-0,66870397;-0,07874016
-0,66867197;-0,07874016
-0,66863997;0,00000000
-0,66860797;-0,07874016
-0,66857597;0,00000000
-0,66854397;0,00000000
-0,66851197;-0,07874016
-0,66847997;0,00000000
-0,66844797;0,00000000
-0,66841597;-0,07874016
-0,66838397;0,00000000
-0,66835197;0,00000000
-0,66831997;-0,07874016
-0,66828797;0,00000000
-0,66825597;-0,07874016
-0,66822397;-0,07874016
-0,66819197;0,00000000
-0,66815997;0,00000000
-0,66812797;0,00000000
-0,66809597;-0,07874016
-0,66806397;0,00000000
-0,66803197;0,00000000
-0,66799997;0,00000000
-0,66796797;0,00000000
-0,66793597;-0,07874016
-0,66790397;-0,07874016
-0,66787197;-0,07874016
-0,66783997;0,00000000
-0,66780797;-0,07874016
-0,66777597;0,00000000
-0,66774397;-0,07874016
-0,66771197;0,00000000
-0,66767997;-0,07874016
-0,66764797;-0,07874016
-0,66761597;-0,07874016
-0,66758397;0,00000000
-0,66755197;0,00000000
-0,66751997;0,00000000
-0,66748797;0,00000000
-0,66745597;0,00000000
-0,66742397;-0,07874016
-0,66739197;0,00000000
-0,66735997;0,00000000
-0,66732797;-0,07874016
-0,66729597;0,00000000
-0,66726397;0,00000000
-0,66723197;0,00000000
-0,66719997;-0,07874016
-0,66716797;0,00000000
-0,66713597;-0,07874016
-0,66710397;-0,07874016
-0,66707197;0,00000000
-0,66703997;-0,07874016
-0,66700797;-0,07874016
-0,66697597;-0,07874016
-0,66694397;-0,07874016
-0,66691197;0,00000000
-0,66687997;-0,07874016
-0,66684797;-0,07874016
-0,66681597;0,00000000
-0,66678397;0,00000000
-0,66675197;0,00000000
-0,66671997;-0,07874016
-0,66668797;-0,07874016
-0,66665597;-0,07874016
-0,66662397;-0,07874016
-0,66659197;0,00000000
-0,66655997;0,00000000
-0,66652797;-0,07874016
-0,66649597;0,00000000
-0,66646397;-0,15748031
-0,66643197;-0,07874016
-0,66639997;-0,07874016
-0,66636797;0,00000000
-0,66633597;0,00000000
-0,66630397;-0,07874016
-0,66627197;0,00000000
-0,66623997;0,00000000
-0,66620797;-0,07874016
-0,66617597;-0,07874016
-0,66614397;0,00000000
-0,66611197;0,00000000
-0,66607997;0,00000000
-0,66604797;-0,07874016
-0,66601597;0,00000000
-0,66598397;0,00000000
-0,66595197;-0,07874016
-0,66591997;-0,07874016
-0,66588797;-0,07874016
-0,66585597;0,00000000
-0,66582397;-0,07874016
-0,66579197;-0,07874016
-0,66575997;0,00000000
-0,66572797;0,00000000
-0,66569597;0,00000000
-0,66566397;-0,07874016
-0,66563197;0,00000000
-0,66559997;-0,07874016
-0,66556797;0,00000000
-0,66553597;-0,07874016
-0,66550397;-0,07874016
-0,66547197;-0,07874016
-0,66543997;-0,07874016
-0,66540797;0,00000000
-0,66537597;-0,07874016
-0,66534397;-0,07874016
-0,66531197;0,00000000
-0,66527997;0,00000000
-0,66524797;-0,07874016
-0,66521597;0,00000000
-0,66518397;0,00000000
-0,66515197;0,00000000
-0,66511997;0,00000000
-0,66508797;-0,07874016
-0,66505597;-0,07874016
-0,66502397;0,00000000
-0,66499197;0,00000000
-0,66495997;0,00000000
-0,66492797;-0,07874016
-0,66489597;-0,07874016
-0,66486397;-0,07874016
-0,66483197;-0,07874016
-0,66479997;-0,07874016
-0,66476797;0,00000000
-0,66473597;-0,07874016
-0,66470397;0,00000000
-0,66467197;-0,07874016
-0,66463997;-0,07874016
-0,66460797;0,00000000
-0,66457597;0,00000000
-0,66454397;-0,07874016
-0,66451197;-0,07874016
-0,66447997;-0,07874016
-0,66444797;-0,07874016
-0,66441597;0,00000000
-0,66438397;-0,07874016
-0,66435197;-0,07874016
-0,66431997;-0,07874016
-0,66428797;-0,07874016
-0,66425597;-0,07874016
-0,66422397;0,00000000
-0,66419197;-0,07874016
-0,66415997;-0,07874016
-0,66412797;-0,07874016
-0,66409597;0,00000000
-0,66406397;0,00000000
-0,66403197;0,00000000
-0,66399997;0,00000000
-0,66396797;-0,07874016
-0,66393597;-0,07874016
-0,66390397;-0,07874016
-0,66387197;0,00000000
-0,66383997;0,00000000
-0,66380797;-0,07874016
-0,66377597;-0,07874016
-0,66374397;-0,15748031
-0,66371197;-0,07874016
-0,66367997;0,00000000
-0,66364797;0,00000000
-0,66361597;-0,07874016
-0,66358397;-0,07874016
-0,66355197;-0,07874016
-0,66351997;0,00000000
-0,66348797;-0,07874016
-0,66345597;-0,07874016
-0,66342397;0,00000000
-0,66339197;-0,07874016
-0,66335997;0,00000000
-0,66332797;0,00000000
-0,66329597;-0,07874016
-0,66326397;0,00000000
-0,66323197;-0,07874016
-0,66319997;0,00000000
-0,66316797;-0,07874016
-0,66313597;0,00000000
-0,66310397;-0,07874016
-0,66307197;0,00000000
-0,66303997;0,00000000
-0,66300797;-0,07874016
-0,66297597;0,00000000
-0,66294397;0,00000000
-0,66291197;-0,07874016
-0,66287997;-0,07874016
-0,66284797;-0,07874016
-0,66281597;0,00000000
-0,66278397;0,00000000
-0,66275197;-0,07874016
-0,66271997;-0,07874016
-0,66268797;0,00000000
-0,66265597;-0,07874016
-0,66262397;-0,07874016
-0,66259197;0,00000000
-0,66255997;-0,07874016
-0,66252797;-0,07874016
-0,66249597;-0,07874016
-0,66246397;0,00000000
-0,66243197;0,00000000
-0,66239997;-0,07874016
-0,66236797;-0,07874016
-0,66233597;-0,07874016
-0,66230397;0,00000000
-0,66227197;-0,07874016
-0,66223997;0,00000000
-0,66220797;-0,07874016
-0,66217597;-0,07874016
-0,66214397;0,07874016
-0,66211197;-0,07874016
-0,66207997;0,00000000
-0,66204797;-0,07874016
-0,66201597;0,00000000
-0,66198397;0,00000000
-0,66195197;-0,15748031
-0,66191997;-0,07874016
-0,66188797;-0,07874016
-0,66185597;-0,07874016
-0,66182397;-0,07874016
-0,66179197;-0,07874016
-0,66175997;0,00000000
-0,66172797;0,00000000
-0,66169597;0,00000000
-0,66166397;-0,07874016
-0,66163197;-0,07874016
-0,66159997;-0,07874016
-0,66156797;0,00000000
-0,66153597;-0,07874016
-0,66150397;-0,07874016
-0,66147197;0,00000000
-0,66143997;-0,07874016
-0,66140797;-0,07874016
-0,66137597;0,00000000
-0,66134397;-0,07874016
-0,66131197;0,00000000
-0,66127997;0,00000000
-0,66124797;-0,07874016
-0,66121597;-0,07874016
-0,66118397;0,00000000
-0,66115197;0,00000000
-0,66111997;0,00000000
-0,66108797;-0,07874016
-0,66105597;-0,07874016
-0,66102397;0,00000000
-0,66099197;0,00000000
-0,66095997;-0,07874016
-0,66092797;-0,07874016
-0,66089597;0,00000000
-0,66086397;-0,07874016
-0,66083197;-0,07874016
-0,66079997;0,00000000
-0,66076797;0,00000000
-0,66073597;0,00000000
-0,66070397;0,00000000
-0,66067197;-0,07874016
-0,66063997;0,00000000
-0,66060797;0,00000000
-0,66057597;-0,07874016
-0,66054397;-0,07874016
-0,66051197;0,00000000
-0,66047997;-0,07874016
-0,66044797;-0,15748031
-0,66041597;-0,07874016
-0,66038397;-0,07874016
-0,66035197;-0,07874016
-0,66031997;0,00000000
-0,66028797;-0,07874016
-0,66025597;0,00000000
-0,66022397;-0,07874016
-0,66019197;-0,07874016
-0,66015997;0,00000000
-0,66012797;0,00000000
-0,66009597;0,00000000
-0,66006397;-0,07874016
-0,66003197;-0,07874016
-0,65999997;0,00000000
-0,65996797;-0,07874016
-0,65993597;0,00000000
-0,65990397;0,00000000
-0,65987197;0,00000000
-0,65983997;-0,07874016
-0,65980797;0,00000000
-0,65977597;0,00000000
-0,65974397;-0,07874016
-0,65971197;0,00000000
-0,65967997;-0,07874016
-0,65964797;0,00000000
-0,65961597;-0,07874016
-0,65958397;-0,07874016
-0,65955197;-0,07874016
-0,65951997;0,00000000
-0,65948797;-0,07874016
-0,65945597;0,00000000
-0,65942397;-0,07874016
-0,65939197;0,00000000
-0,65935997;-0,07874016
-0,65932797;-0,07874016
-0,65929597;-0,07874016
-0,65926397;-0,07874016
-0,65923197;-0,07874016
-0,65919997;0,00000000
-0,65916797;0,00000000
-0,65913597;-0,07874016
-0,65910397;0,00000000
-0,65907197;0,00000000
-0,65903997;0,00000000
-0,65900797;-0,07874016
-0,65897597;0,00000000
-0,65894397;-0,07874016
-0,65891197;-0,07874016
-0,65887997;0,00000000
-0,65884797;0,00000000
-0,65881597;-0,07874016
-0,65878397;-0,07874016
-0,65875197;0,00000000
-0,65871997;0,00000000
-0,65868797;0,00000000
-0,65865597;-0,07874016
-0,65862397;0,00000000
-0,65859197;0,00000000
-0,65855997;0,00000000
-0,65852797;-0,07874016
-0,65849597;-0,07874016
-0,65846397;0,00000000
-0,65843197;-0,07874016
-0,65839997;0,00000000
-0,65836797;-0,07874016
-0,65833597;-0,07874016
-0,65830397;-0,07874016
-0,65827197;-0,07874016
-0,65823997;-0,07874016
-0,65820797;-0,07874016
-0,65817597;0,00000000
-0,65814397;0,00000000
-0,65811197;0,00000000
-0,65807997;-0,07874016
-0,65804797;-0,07874016
-0,65801597;0,00000000
-0,65798397;-0,07874016
-0,65795197;0,00000000
-0,65791997;-0,07874016
-0,65788797;0,00000000
-0,65785597;-0,07874016
-0,65782397;-0,07874016
-0,65779197;-0,07874016
-0,65775997;-0,07874016
-0,65772797;-0,07874016
-0,65769597;0,00000000
-0,65766397;0,00000000
-0,65763197;-0,07874016
-0,65759997;-0,07874016
-0,65756797;-0,07874016
-0,65753597;-0,07874016
-0,65750397;-0,07874016
-0,65747197;0,00000000
-0,65743997;-0,07874016
-0,65740797;0,00000000
-0,65737597;-0,07874016
-0,65734397;-0,07874016
-0,65731197;-0,07874016
-0,65727997;0,00000000
-0,65724797;-0,07874016
-0,65721597;-0,07874016
-0,65718397;0,00000000
-0,65715197;-0,07874016
-0,65711997;-0,07874016
-0,65708797;-0,07874016
-0,65705597;-0,07874016
-0,65702397;0,00000000
-0,65699197;0,00000000
-0,65695997;0,00000000
-0,65692797;-0,07874016
-0,65689597;-0,07874016
-0,65686397;-0,07874016
-0,65683197;-0,07874016
-0,65679997;-0,07874016
-0,65676797;-0,07874016
-0,65673597;-0,07874016
-0,65670397;-0,07874016
-0,65667197;-0,07874016
-0,65663997;0,00000000
-0,65660797;-0,07874016
-0,65657597;-0,07874016
-0,65654397;-0,07874016
-0,65651197;0,00000000
-0,65647997;-0,07874016
-0,65644797;-0,07874016
-0,65641597;-0,07874016
-0,65638397;-0,07874016
-0,65635197;0,00000000
-0,65631997;0,00000000
-0,65628797;0,00000000
-0,65625597;0,00000000
-0,65622397;0,00000000
-0,65619197;-0,07874016
-0,65615997;0,00000000
-0,65612797;0,00000000
-0,65609597;-0,07874016
-0,65606397;-0,07874016
-0,65603197;0,00000000
-0,65599997;0,00000000
-0,65596797;0,00000000
-0,65593597;0,00000000
-0,65590397;-0,07874016
-0,65587197;-0,07874016
-0,65583997;0,00000000
-0,65580797;0,00000000
-0,65577597;-0,07874016
-0,65574397;-0,07874016
-0,65571197;0,00000000
-0,65567997;0,00000000
-0,65564797;0,00000000
-0,65561597;0,00000000
-0,65558397;0,00000000
-0,65555197;0,00000000
-0,65551997;-0,07874016
-0,65548797;-0,07874016
-0,65545597;-0,07874016
-0,65542397;0,00000000
-0,65539197;-0,07874016
-0,65535997;0,00000000
-0,65532797;0,00000000
-0,65529597;0,00000000
-0,65526397;-0,07874016
-0,65523197;0,00000000
-0,65519997;0,00000000
-0,65516797;0,00000000
-0,65513597;-0,07874016
-0,65510397;-0,07874016
-0,65507197;0,00000000
-0,65503997;-0,07874016
-0,65500797;0,00000000
-0,65497597;0,00000000
-0,65494397;-0,07874016
-0,65491197;-0,07874016
-0,65487997;0,00000000
-0,65484797;-0,07874016
-0,65481597;0,00000000
-0,65478397;0,00000000
-0,65475197;0,00000000
-0,65471997;-0,07874016
-0,65468797;-0,07874016
-0,65465597;0,00000000
-0,65462397;-0,07874016
-0,65459197;-0,07874016
-0,65455997;0,00000000
-0,65452797;-0,07874016
-0,65449597;-0,07874016
-0,65446397;0,00000000
-0,65443197;0,00000000
-0,65439997;-0,07874016
-0,65436797;-0,07874016
-0,65433597;0,00000000
-0,65430397;0,00000000
-0,65427197;-0,07874016
-0,65423997;-0,07874016
-0,65420797;-0,07874016
-0,65417597;0,00000000
-0,65414397;0,00000000
-0,65411197;-0,07874016
-0,65407997;-0,07874016
-0,65404797;0,00000000
-0,65401597;-0,07874016
-0,65398397;0,00000000
-0,65395197;-0,07874016
-0,65391997;-0,07874016
-0,65388797;-0,07874016
-0,65385597;0,00000000
-0,65382397;-0,07874016
-0,65379197;0,00000000
-0,65375997;-0,07874016
-0,65372797;-0,07874016
-0,65369597;-0,07874016
-0,65366397;0,00000000
-0,65363197;-0,07874016
-0,65359997;-0,07874016
-0,65356797;-0,07874016
-0,65353597;-0,07874016
-0,65350397;0,00000000
-0,65347197;0,00000000
-0,65343997;-0,07874016
-0,65340797;-0,07874016
-0,65337597;-0,07874016
-0,65334397;-0,07874016
-0,65331197;-0,07874016
-0,65327997;-0,07874016
-0,65324797;0,00000000
-0,65321597;-0,07874016
-0,65318397;-0,07874016
-0,65315197;-0,07874016
-0,65311997;-0,15748031
-0,65308797;0,00000000
-0,65305597;-0,07874016
-0,65302397;-0,07874016
-0,65299197;-0,07874016
-0,65295997;0,00000000
-0,65292797;-0,15748031
-0,65289597;0,00000000
-0,65286397;0,00000000
-0,65283197;-0,07874016
-0,65279997;0,00000000
-0,65276797;-0,07874016
-0,65273597;-0,07874016
-0,65270397;0,00000000
-0,65267197;0,00000000
-0,65263997;-0,07874016
-0,65260797;0,00000000
-0,65257597;-0,07874016
-0,65254397;-0,07874016
-0,65251197;0,00000000
-0,65247997;-0,07874016
-0,65244797;-0,07874016
-0,65241597;0,00000000
-0,65238397;-0,07874016
-0,65235197;-0,07874016
-0,65231997;0,00000000
-0,65228797;-0,07874016
-0,65225597;-0,07874016
-0,65222397;0,00000000
-0,65219197;-0,07874016
-0,65215997;0,00000000
-0,65212797;-0,07874016
-0,65209597;0,00000000
-0,65206397;-0,07874016
-0,65203197;-0,07874016
-0,65199997;-0,07874016
-0,65196797;-0,07874016
-0,65193597;0,00000000
-0,65190397;-0,07874016
-0,65187197;-0,07874016
-0,65183997;-0,07874016
-0,65180797;-0,07874016
-0,65177597;0,00000000
-0,65174397;0,00000000
-0,65171197;0,00000000
-0,65167997;-0,07874016
-0,65164797;0,00000000
-0,65161597;-0,07874016
-0,65158397;-0,07874016
-0,65155197;0,00000000
-0,65151997;-0,07874016
-0,65148797;-0,07874016
-0,65145597;-0,07874016
-0,65142397;-0,07874016
-0,65139197;0,00000000
-0,65135997;0,00000000
-0,65132797;-0,07874016
-0,65129597;-0,07874016
-0,65126397;-0,07874016
-0,65123197;0,00000000
-0,65119997;0,00000000
-0,65116797;-0,07874016
-0,65113597;0,00000000
-0,65110397;-0,07874016
-0,65107197;-0,07874016
-0,65103997;0,00000000
-0,65100797;0,00000000
-0,65097597;-0,07874016
-0,65094397;0,00000000
-0,65091197;-0,07874016
-0,65087997;-0,07874016
-0,65084797;-0,07874016
-0,65081597;0,00000000
-0,65078397;0,00000000
-0,65075197;0,00000000
-0,65071997;0,00000000
-0,65068797;-0,07874016
-0,65065597;0,00000000
-0,65062397;-0,07874016
-0,65059197;-0,07874016
-0,65055997;0,00000000
-0,65052797;-0,07874016
-0,65049597;-0,07874016
-0,65046397;-0,07874016
-0,65043197;-0,07874016
-0,65039997;0,00000000
-0,65036797;-0,07874016
-0,65033597;0,00000000
-0,65030397;0,00000000
-0,65027197;0,00000000
-0,65023997;-0,07874016
-0,65020797;-0,15748031
-0,65017597;-0,07874016
-0,65014397;0,00000000
-0,65011197;-0,07874016
-0,65007997;-0,07874016
-0,65004797;0,00000000
-0,65001597;-0,07874016
-0,64998397;-0,07874016
-0,64995197;0,00000000
-0,64991997;-0,07874016
-0,64988797;0,00000000
-0,64985597;-0,07874016
-0,64982397;0,00000000
-0,64979197;-0,07874016
-0,64975997;0,00000000
-0,64972797;-0,07874016
-0,64969597;-0,07874016
-0,64966397;0,00000000
-0,64963197;-0,07874016
-0,64959997;0,00000000
-0,64956797;-0,15748031
-0,64953597;-0,07874016
-0,64950397;-0,07874016
-0,64947197;0,00000000
-0,64943997;0,00000000
-0,64940797;0,00000000
-0,64937597;0,00000000
-0,64934397;-0,07874016
-0,64931197;-0,07874016
-0,64927997;0,00000000
-0,64924797;-0,07874016
-0,64921597;-0,07874016
-0,64918397;0,00000000
-0,64915197;0,00000000
-0,64911997;-0,07874016
-0,64908797;-0,07874016
-0,64905597;0,00000000
-0,64902397;-0,07874016
-0,64899197;0,00000000
-0,64895997;0,00000000
-0,64892797;0,00000000
-0,64889597;-0,07874016
-0,64886397;0,00000000
-0,64883197;0,00000000
-0,64879997;-0,07874016
-0,64876797;-0,07874016
-0,64873597;0,00000000
-0,64870397;-0,07874016
-0,64867197;0,00000000
-0,64863997;-0,07874016
-0,64860797;-0,07874016
-0,64857597;0,00000000
-0,64854397;-0,07874016
-0,64851197;0,00000000
-0,64847997;-0,07874016
-0,64844797;0,00000000
-0,64841597;0,00000000
-0,64838397;-0,07874016
-0,64835197;-0,07874016
-0,64831997;0,00000000
-0,64828797;-0,07874016
-0,64825597;-0,07874016
-0,64822397;0,00000000
-0,64819197;0,00000000
-0,64815997;-0,07874016
-0,64812797;-0,07874016
-0,64809597;0,00000000
-0,64806397;-0,07874016
-0,64803197;-0,07874016
-0,64799997;-0,07874016
-0,64796797;-0,07874016
-0,64793597;-0,07874016
-0,64790397;-0,07874016
-0,64787197;0,00000000
-0,64783997;-0,07874016
-0,64780797;0,00000000
-0,64777597;-0,07874016
-0,64774397;-0,07874016
-0,64771197;0,00000000
-0,64767997;0,00000000
-0,64764797;0,00000000
-0,64761597;-0,07874016
-0,64758397;-0,07874016
-0,64755197;-0,07874016
-0,64751997;-0,07874016
-0,64748797;-0,07874016
-0,64745597;0,00000000
-0,64742397;-0,07874016
-0,64739197;0,00000000
-0,64735997;0,00000000
-0,64732797;-0,07874016
-0,64729597;0,00000000
-0,64726397;0,00000000
-0,64723197;-0,07874016
-0,64719997;0,00000000
-0,64716797;0,00000000
-0,64713597;0,00000000
-0,64710397;-0,07874016
-0,64707197;0,00000000
-0,64703997;0,00000000
-0,64700797;-0,07874016
-0,64697597;0,00000000
-0,64694397;-0,07874016
-0,64691197;0,00000000
-0,64687997;-0,07874016
-0,64684797;-0,07874016
-0,64681597;-0,07874016
-0,64678397;-0,07874016
-0,64675197;0,00000000
-0,64671997;-0,07874016
-0,64668797;-0,07874016
-0,64665597;0,00000000
-0,64662397;-0,07874016
-0,64659197;0,00000000
-0,64655997;0,00000000
-0,64652797;-0,07874016
-0,64649597;-0,07874016
-0,64646397;0,00000000
-0,64643197;0,00000000
-0,64639997;-0,07874016
-0,64636797;0,00000000
-0,64633597;0,07874016
-0,64630397;-0,07874016
-0,64627197;-0,07874016
-0,64623997;-0,07874016
-0,64620797;-0,07874016
-0,64617597;0,00000000
-0,64614397;-0,07874016
-0,64611197;0,00000000
-0,64607997;-0,07874016
-0,64604797;-0,07874016
-0,64601597;0,00000000
-0,64598397;-0,07874016
-0,64595197;0,00000000
-0,64591997;-0,07874016
-0,64588797;0,00000000
-0,64585597;-0,07874016
-0,64582397;-0,07874016
-0,64579197;-0,07874016
-0,64575997;0,00000000
-0,64572797;-0,07874016
-0,64569597;-0,07874016
-0,64566397;0,00000000
-0,64563197;-0,07874016
-0,64559997;0,00000000
-0,64556797;-0,07874016
-0,64553597;-0,07874016
-0,64550397;-0,07874016
-0,64547197;-0,07874016
-0,64543997;0,00000000
-0,64540797;0,00000000
-0,64537597;0,00000000
-0,64534397;0,00000000
-0,64531197;0,00000000
-0,64527997;-0,07874016
-0,64524797;0,00000000
-0,64521597;0,00000000
-0,64518397;-0,07874016
-0,64515197;0,00000000
-0,64511997;-0,07874016
-0,64508797;-0,07874016
-0,64505597;0,00000000
-0,64502397;-0,07874016
-0,64499197;0,00000000
-0,64495997;-0,07874016
-0,64492797;-0,07874016
-0,64489597;0,00000000
-0,64486397;-0,07874016
-0,64483197;-0,07874016
-0,64479997;-0,07874016
-0,64476797;0,00000000
-0,64473597;0,00000000
-0,64470397;0,00000000
-0,64467197;-0,07874016
-0,64463997;-0,07874016
-0,64460797;0,00000000
-0,64457597;-0,07874016
-0,64454397;0,00000000
-0,64451197;0,00000000
-0,64447997;0,00000000
-0,64444797;-0,07874016
-0,64441597;-0,07874016
-0,64438397;-0,07874016
-0,64435197;-0,07874016
-0,64431997;-0,07874016
-0,64428797;-0,07874016
-0,64425597;-0,07874016
-0,64422397;0,00000000
-0,64419197;0,00000000
-0,64415997;-0,07874016
-0,64412797;0,00000000
-0,64409597;-0,15748031
-0,64406397;0,00000000
-0,64403197;0,00000000
-0,64399997;0,00000000
-0,64396797;-0,07874016
-0,64393597;0,00000000
-0,64390397;0,00000000
-0,64387197;-0,07874016
-0,64383997;0,00000000
-0,64380797;-0,07874016
-0,64377597;0,00000000
-0,64374397;0,00000000
-0,64371197;-0,07874016
-0,64367997;-0,07874016
-0,64364797;-0,07874016
-0,64361597;0,00000000
-0,64358397;-0,07874016
-0,64355197;-0,07874016
-0,64351997;0,00000000
-0,64348797;-0,07874016
-0,64345597;-0,07874016
-0,64342397;-0,07874016
-0,64339197;-0,07874016
-0,64335997;-0,07874016
-0,64332797;-0,07874016
-0,64329597;-0,07874016
-0,64326397;-0,07874016
-0,64323197;-0,07874016
-0,64319997;-0,07874016
-0,64316797;0,00000000
-0,64313597;-0,07874016
-0,64310397;-0,07874016
-0,64307197;0,00000000
-0,64303997;-0,07874016
-0,64300797;0,00000000
-0,64297597;0,00000000
-0,64294397;-0,07874016
-0,64291197;-0,07874016
-0,64287997;-0,07874016
-0,64284797;-0,07874016
-0,64281597;-0,07874016
-0,64278397;0,00000000
-0,64275197;-0,07874016
-0,64271997;-0,07874016
-0,64268797;-0,07874016
-0,64265597;-0,07874016
-0,64262397;0,00000000
-0,64259197;-0,07874016
-0,64255997;-0,07874016
-0,64252797;-0,07874016
-0,64249597;-0,07874016
-0,64246397;-0,07874016
-0,64243197;-0,07874016
-0,64239997;-0,07874016
-0,64236797;-0,07874016
-0,64233597;0,00000000
-0,64230397;0,00000000
-0,64227197;-0,07874016
-0,64223997;-0,07874016
-0,64220797;-0,07874016
-0,64217597;0,00000000
-0,64214397;-0,15748031
-0,64211197;0,00000000
-0,64207997;0,00000000
-0,64204797;0,00000000
-0,64201597;0,00000000
-0,64198397;-0,07874016
-0,64195197;0,00000000
-0,64191997;-0,07874016
-0,64188797;0,00000000
-0,64185597;-0,07874016
-0,64182397;0,00000000
-0,64179197;-0,07874016
-0,64175997;0,00000000
-0,64172797;0,00000000
-0,64169597;-0,07874016
-0,64166397;-0,07874016
-0,64163197;0,00000000
-0,64159997;0,00000000
-0,64156797;-0,07874016
-0,64153597;0,00000000
-0,64150397;0,00000000
-0,64147197;0,00000000
-0,64143997;0,00000000
-0,64140797;-0,07874016
-0,64137597;0,00000000
-0,64134397;0,00000000
-0,64131197;-0,07874016
-0,64127997;0,00000000
-0,64124797;0,00000000
-0,64121597;0,00000000
-0,64118397;-0,07874016
-0,64115197;-0,07874016
-0,64111997;-0,07874016
-0,64108797;-0,07874016
-0,64105597;0,00000000
-0,64102397;-0,07874016
-0,64099197;-0,07874016
-0,64095997;-0,07874016
-0,64092797;0,07874016
-0,64089597;-0,07874016
-0,64086397;0,00000000
-0,64083197;-0,07874016
-0,64079997;-0,07874016
-0,64076797;-0,07874016
-0,64073597;0,00000000
-0,64070397;0,00000000
-0,64067197;-0,07874016
-0,64063997;-0,07874016
-0,64060797;-0,07874016
-0,64057597;0,00000000
-0,64054397;0,00000000
-0,64051197;0,00000000
-0,64047997;-0,07874016
-0,64044797;-0,07874016
-0,64041597;-0,07874016
-0,64038397;0,00000000
-0,64035197;-0,07874016
-0,64031997;0,00000000
-0,64028797;-0,07874016
-0,64025597;0,00000000
-0,64022397;-0,07874016
-0,64019197;-0,07874016
-0,64015997;0,00000000
-0,64012797;0,00000000
-0,64009597;-0,07874016
-0,64006397;0,00000000
-0,64003197;-0,07874016
-0,63999997;-0,07874016
-0,63996797;-0,07874016
-0,63993597;0,00000000
-0,63990397;-0,07874016
-0,63987197;0,00000000
-0,63983997;-0,07874016
-0,63980797;0,00000000
-0,63977597;0,00000000
-0,63974397;0,00000000
-0,63971197;0,00000000
-0,63967997;-0,07874016
-0,63964797;-0,07874016
-0,63961597;-0,15748031
-0,63958397;0,00000000
-0,63955197;-0,07874016
-0,63951997;-0,07874016
-0,63948797;0,00000000
-0,63945597;0,00000000
-0,63942397;0,00000000
-0,63939197;-0,07874016
-0,63935997;-0,07874016
-0,63932797;0,00000000
-0,63929597;-0,07874016
-0,63926397;-0,07874016
-0,63923197;-0,07874016
-0,63919997;0,00000000
-0,63916797;0,00000000
-0,63913597;-0,07874016
-0,63910397;-0,07874016
-0,63907197;0,00000000
-0,63903997;-0,07874016
-0,63900797;-0,07874016
-0,63897597;-0,07874016
-0,63894397;0,00000000
-0,63891197;-0,07874016
-0,63887997;-0,07874016
-0,63884797;-0,15748031
-0,63881597;-0,07874016
-0,63878397;-0,07874016
-0,63875197;-0,07874016
-0,63871997;0,00000000
-0,63868797;-0,07874016
-0,63865597;-0,07874016
-0,63862397;-0,07874016
-0,63859197;-0,07874016
-0,63855997;0,00000000
-0,63852797;-0,07874016
-0,63849597;-0,07874016
-0,63846397;-0,15748031
-0,63843197;0,00000000
-0,63839997;-0,07874016
-0,63836797;-0,07874016
-0,63833597;0,00000000
-0,63830397;0,00000000
-0,63827197;-0,07874016
-0,63823997;0,00000000
-0,63820797;-0,07874016
-0,63817597;0,00000000
-0,63814397;0,00000000
-0,63811197;-0,07874016
-0,63807997;0,00000000
-0,63804797;0,00000000
-0,63801597;-0,07874016
-0,63798397;-0,07874016
-0,63795197;0,00000000
-0,63791997;-0,07874016
-0,63788797;-0,07874016
-0,63785597;0,00000000
-0,63782397;-0,07874016
-0,63779197;0,07874016
-0,63775997;-0,07874016
-0,63772797;0,00000000
-0,63769597;-0,07874016
-0,63766397;-0,07874016
-0,63763197;0,00000000
-0,63759997;0,00000000
-0,63756797;0,00000000
-0,63753597;0,00000000
-0,63750397;-0,07874016
-0,63747197;-0,07874016
-0,63743997;-0,07874016
-0,63740797;0,00000000
-0,63737597;0,00000000
-0,63734397;0,00000000
-0,63731197;-0,07874016
-0,63727997;-0,07874016
-0,63724797;0,00000000
-0,63721597;0,00000000
